,MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
4146,5,5,0,12.0,12.5625,12
4147,5,5,0,12.75,10.0,11
4148,5,5,0,10.0,11.0,11
4149,5,5,0,13.4173913,13.4173913,13
4150,1,5,0,15.16666667,14.85714286,15
4151,5,5,0,13.83333333,12.5,13
4152,5,5,0,13.33333333,14.8,14
4153,5,3,0,0.0,0.0,0
4154,5,5,0,11.66666667,10.66666667,11
4155,3,4,0,15.0,13.42857143,14
4156,5,5,0,13.24285714,13.24285714,13
4157,3,5,0,13.0,12.5,13
4158,5,5,0,13.075,12.05,13
4159,5,5,0,13.5,13.66666667,14
4160,5,5,0,11.8,12.33333333,12
4161,5,5,0,12.6,11.8,12
4162,5,5,0,12.16666667,11.0,12
4163,5,5,0,12.16666667,11.0,12
4164,5,5,0,0.0,0.0,0
4165,5,5,0,13.55714286,13.2,13
4166,5,5,0,12.25,11.8,12
4167,5,5,0,14.33333333,13.5,14
4168,1,5,0,10.5,11.75,11
4169,1,5,0,0.0,0.0,0
4170,5,5,0,12.75,11.33333333,12
4171,5,5,0,0.0,11.0,6
4172,5,5,0,14.0,14.0,14
4173,5,5,0,14.09333333,15.0,15
4174,5,5,0,13.33333333,13.16666667,13
4175,5,5,0,12.07142857,12.07142857,12
4176,5,5,0,12.66666667,12.5,13
4177,5,5,0,12.125,12.0,12
4178,5,5,0,13.2,13.2575,13
4179,5,5,0,14.15,14.51125,14
4180,5,5,0,13.5,10.66666667,12
4181,5,5,0,0.0,0.0,0
4182,3,3,0,12.2,11.4,12
4183,5,5,0,14.8,14.0,14
4184,1,5,0,11.0,11.4,11
4185,5,5,0,0.0,0.0,0
4186,5,5,0,14.0,11.75,13
4187,4,5,0,11.83333333,13.0,12
4188,5,1,0,11.75,11.8,12
4189,2,2,0,12.33333333,12.0,12
4190,5,5,0,11.66666667,11.83333333,12
4191,4,5,0,12.66666667,11.5,12
4192,5,5,0,12.25,11.6,12
4193,5,5,0,11.28571429,13.5,12
4194,5,5,0,11.5,0.0,6
4195,5,5,0,11.66666667,12.25,12
4196,5,5,0,13.51428571,13.51428571,14
4197,5,3,0,13.0,13.71428571,13
4198,5,5,0,15.0,10.25,13
4199,5,5,0,12.74428571,12.74428571,13
4200,5,5,0,11.75,11.8,12
4201,5,5,0,12.16666667,11.66666667,12
4202,5,4,0,0.0,0.0,0
4203,5,5,0,13.4,12.375,13
4204,1,5,0,11.8,11.5,12
4205,5,5,0,13.53333333,13.53333333,14
4206,5,5,0,14.16666667,14.0,14
4207,5,5,0,14.65285714,14.75555556,15
4208,5,5,0,0.0,0.0,0
4209,5,5,1,13.6,13.0,13
4210,4,5,0,12.83333333,13.25,13
4211,5,5,0,14.66666667,15.16666667,15
4212,5,5,0,13.33333333,14.66666667,14
4213,5,5,0,13.4,11.4,12
4214,5,5,0,13.3125,15.6375,14
4215,5,5,0,0.0,0.0,0
4216,4,4,0,0.0,0.0,0
4217,5,4,0,12.33333333,13.5,13
4218,5,5,0,13.5,13.33333333,13
4219,5,5,0,13.0,11.83333333,12
4220,1,5,0,12.5,0.0,6
4221,5,5,0,17.0,16.0,17
4222,5,5,0,13.5,13.0,13
4223,5,5,0,12.71428571,11.83333333,12
4224,5,5,0,13.0,13.92727273,13
4225,5,1,0,12.57142857,13.5,13
4226,5,5,0,11.5,11.5,12
4227,5,5,0,13.5,13.28571429,13
4228,5,5,0,13.6,13.0,13
4229,5,5,0,12.0,0.0,6
4230,3,3,0,14.95,14.7375,15
4231,5,5,0,11.25,12.0,12
4232,5,5,0,10.66666667,12.25,11
4233,5,5,0,14.99285714,14.99285714,15
4234,5,5,1,10.5,11.25,11
4235,5,5,1,11.25,11.0,11
4236,5,5,1,12.33333333,14.0,13
4237,5,5,1,13.01666667,13.01666667,13
4238,5,5,1,11.33333333,11.5,11
4239,4,3,0,16.14285714,14.66666667,15
4240,5,5,0,14.83333333,13.83333333,14
4241,5,5,0,13.32714286,13.32714286,13
4242,4,4,0,11.0,11.5,11
4243,3,3,0,11.71428571,10.375,11
4244,3,5,0,12.33333333,12.72727273,13
4245,5,5,0,0.0,0.0,0
4246,4,4,0,11.91666667,11.25,12
4247,5,5,0,11.83333333,11.0,11
4248,5,5,0,12.33333333,11.66666667,12
4249,5,5,0,14.3,14.2,14
4250,5,5,0,11.832,11.832,12
4251,5,4,0,10.0,0.0,5
4252,5,5,0,12.0,11.6,12
4253,5,5,0,12.2,0.0,6
4254,5,5,0,11.33333333,11.25,11
4255,3,3,0,13.84615385,12.55555556,13
4256,5,5,0,12.41285714,12.41285714,12
4257,5,5,0,12.66666667,12.75,13
4258,5,5,0,12.54571429,12.54571429,13
4259,5,5,0,13.0,14.0,14
4260,5,5,0,0.0,0.0,0
4261,5,5,0,12.22222222,13.0,13
4262,4,5,0,13.28571429,13.0,13
4263,5,5,1,11.66666667,11.0,11
4264,5,5,1,13.55555556,12.66666667,13
4265,5,5,1,13.16666667,12.42857143,13
4266,5,5,1,0.0,0.0,0
4267,5,5,1,11.66666667,12.2,12
4268,5,5,1,11.0,12.25,12
4269,3,5,1,13.0,10.0,12
4270,5,5,1,13.66666667,12.0,13
4271,2,5,1,14.6,15.2,15
4272,5,5,1,12.51428571,12.51428571,13
4273,3,5,1,14.0,12.66666667,13
4274,5,5,1,13.16666667,12.6,13
4275,5,3,1,13.0,12.33333333,13
4276,5,5,1,13.0,0.0,7
4277,5,5,1,10.0,13.66666667,12
4278,5,5,1,14.33333333,15.33333333,15
4279,5,5,1,0.0,0.0,0
4280,5,5,1,11.0,0.0,6
4281,5,5,1,11.25,0.0,6
4282,5,5,1,10.75,10.57142857,11
4283,5,5,1,11.0,0.0,6
4284,5,5,1,10.85714286,11.85714286,11
4285,3,3,1,11.75,11.0,11
4286,5,5,1,12.8,13.66666667,13
4287,5,5,1,12.33333333,11.4,12
4288,5,3,1,11.33333333,13.0,12
4289,5,4,1,11.6,11.16666667,11
4290,5,5,1,10.92307692,12.18181818,12
4291,5,5,1,0.0,0.0,0
4292,5,5,1,13.62857143,13.9125,14
4293,5,5,1,10.33333333,11.0,11
4294,5,5,1,13.73684211,13.75,14
4295,5,5,1,11.625,11.0,11
4296,5,5,1,11.5,12.14285714,12
4297,5,5,1,14.0,13.0,14
4298,5,5,1,11.33333333,0.0,6
4299,5,5,1,10.0,10.0,10
4300,5,5,1,11.71428571,12.0,12
4301,5,5,1,0.0,0.0,0
4302,5,5,1,10.76923077,11.83333333,11
4303,5,5,1,11.6,12.0,12
4304,5,5,1,13.75,0.0,7
4305,5,5,1,11.0,10.5,11
4306,5,5,1,0.0,0.0,0
4307,1,1,1,0.0,0.0,0
4308,2,5,1,0.0,0.0,0
4309,5,5,1,12.33333333,13.2,13
4310,5,5,1,13.42857143,13.625,14
4311,4,5,1,0.0,10.0,5
4312,4,5,1,14.75,15.0,15
4313,3,5,1,12.47619048,12.21052632,12
4314,5,5,1,0.0,0.0,0
4315,5,2,1,11.66666667,12.5,12
4316,5,5,1,12.0,13.57142857,13
4317,5,5,1,12.0,14.0,13
4318,5,5,0,15.25,15.0,15
4319,5,5,1,12.4,13.16666667,13
4320,5,5,1,12.33333333,11.25,12
4321,5,5,0,11.5,12.0,12
4322,4,5,0,12.2,11.75,12
4323,5,5,0,10.5,0.0,5
4324,5,5,0,14.4,14.4,14
4325,4,5,0,12.84615385,12.8,13
4326,5,5,0,12.0,13.2,13
4327,5,5,0,0.0,0.0,0
4328,5,2,0,13.66666667,13.5,14
4329,5,5,0,11.85714286,11.66666667,12
4330,5,5,0,0.0,0.0,0
4331,5,5,0,0.0,0.0,0
4332,5,5,0,13.2,11.33333333,12
4333,5,5,0,12.71428571,11.0,12
4334,5,5,0,12.5,12.66666667,13
4335,5,5,0,10.66666667,12.5,12
4336,5,5,0,17.0,17.0,17
4337,5,5,0,13.0,13.25,13
4338,5,5,0,12.66666667,12.5,13
4339,3,5,0,13.29166667,13.29166667,13
4340,3,3,0,11.66666667,11.5,12
4341,5,5,0,14.24,14.24,14
4342,1,1,0,13.0,11.33333333,12
4343,5,5,0,14.06,12.57142857,13
4344,5,5,0,11.83333333,13.2,13
4345,5,5,0,12.83333333,13.33333333,13
4346,5,5,0,10.0,0.0,5
4347,5,5,0,11.0,10.0,11
4348,3,5,0,14.10571429,13.6625,14
4349,5,5,0,12.47142857,12.47142857,12
4350,5,4,0,11.83333333,11.85714286,12
4351,5,5,0,12.5,12.83333333,13
4352,5,5,0,11.66666667,12.33333333,12
4353,5,5,0,0.0,0.0,0
4354,5,5,0,10.33333333,12.8,12
4355,3,5,0,16.16666667,14.28571429,15
4356,5,5,0,12.66666667,0.0,6
4357,5,5,0,10.5,12.33333333,11
4358,5,5,0,11.5,11.0,11
4359,5,5,0,13.0,13.4,13
4360,5,5,0,11.96666667,11.96666667,12
4361,3,4,0,13.3475,13.3475,13
4362,5,5,0,12.0,12.5,12
4363,1,1,0,10.5,0.0,5
4364,5,5,0,11.5,10.75,11
4365,5,5,1,0.0,0.0,0
4366,4,5,1,13.57142857,14.0,14
4367,2,2,1,14.7,12.0,13
4368,5,5,1,0.0,0.0,0
4369,4,4,1,11.83333333,11.83333333,12
4370,5,3,1,0.0,0.0,0
4371,4,4,1,13.17571429,14.925,14
4372,5,5,1,0.0,0.0,0
4373,5,5,0,13.0,10.83333333,12
4374,5,5,0,13.74285714,13.74285714,14
4375,5,5,0,0.0,0.0,0
4376,5,5,0,12.21714286,12.11875,12
4377,5,5,0,11.07142857,11.33333333,11
4378,5,5,0,13.42857143,13.25,13
4379,5,5,0,11.4,13.66666667,13
4380,5,5,0,11.325,11.325,11
4381,5,5,0,0.0,0.0,0
4382,5,5,0,15.0,15.0,15
4383,5,5,0,13.16666667,15.625,14
4384,5,5,0,11.0,10.5,11
4385,5,5,0,0.0,0.0,0
4386,5,5,0,12.33333333,12.5,12
4387,5,5,0,12.25,10.16666667,11
4388,5,5,0,11.92307692,12.5,12
4389,5,5,0,14.33333333,14.14285714,14
4390,5,5,0,12.0,13.0,13
4391,5,5,0,13.76111111,12.06375,13
4392,5,5,0,11.25,11.0,11
4393,5,5,0,12.33333333,10.66666667,12
4394,5,5,0,14.88875,14.88875,15
4395,5,5,0,12.16666667,12.4,12
4396,5,5,0,12.66666667,13.33333333,13
4397,4,5,0,12.6,11.66666667,12
4398,5,5,0,13.0,12.25,13
4399,5,5,0,13.875,14.33333333,14
4400,5,4,1,10.75,13.33333333,12
4401,5,5,1,14.66666667,0.0,7
4402,4,5,1,12.6,13.0,13
4403,5,5,1,12.4125,11.2625,12
4404,5,5,1,11.0,10.5,11
4405,5,5,1,14.31428571,14.31428571,14
4406,5,5,1,12.0,11.33333333,12
4407,5,5,1,12.83333333,13.28571429,13
4408,5,5,1,11.4,11.66666667,12
4409,5,2,1,14.6,14.33333333,14
4410,5,5,1,13.5,12.5,13
4411,5,4,1,12.5,13.33333333,13
4412,5,5,1,13.0,12.2,13
4413,5,5,1,11.6,13.0,12
4414,4,5,0,11.8,11.6,12
4415,5,5,0,12.33333333,11.08333333,12
4416,5,5,0,12.625,12.625,13
4417,5,5,0,13.83333333,13.5,14
4418,4,5,1,12.5,13.14285714,13
4419,5,5,1,13.6,12.66666667,13
4420,5,5,0,12.0,11.0,12
4421,5,5,0,14.9125,13.5,14
4422,5,5,0,13.8,12.0,13
4423,5,5,0,11.66666667,13.0,12
