STUDENTID,GENDER,FJOB,MJOB,GRADE
STUDENT167,2,2,2.0,3
STUDENT168,2,5,5.0,2
STUDENT169,1,2,3.0,4
STUDENT170,1,3,3.0,0
STUDENT171,1,4,3.0,4
STUDENT172,2,3,4.0,0
STUDENT173,2,5,5.0,4
STUDENT174,2,4,3.0,2
STUDENT175,1,2,6.0,0
STUDENT176,1,3,5.0,2
STUDENT177,2,4,3.0,2
STUDENT178,1,3,2.0,3
STUDENT179,2,3,5.0,1
STUDENT180,2,2,3.0,2
STUDENT181,2,3,5.0,3
STUDENT182,2,3,3.0,1
STUDENT183,2,4,2.0,3
STUDENT184,1,2,2.0,5
STUDENT185,1,5,4.0,1
STUDENT186,1,5,4.0,3
STUDENT187,2,2,2.0,3
STUDENT188,2,2,2.0,3
STUDENT189,2,3,4.0,4
STUDENT190,1,5,5.0,2
STUDENT191,2,3,6.0,2
STUDENT192,1,2,2.0,3
STUDENT193,1,2,6.0,2
STUDENT194,2,2,6.0,1
STUDENT195,2,2,2.0,2
STUDENT196,2,5,5.0,4
STUDENT197,1,2,2.0,4
STUDENT198,2,3,2.0,4
STUDENT199,2,5,3.0,2
STUDENT200,1,3,2.0,5
STUDENT201,1,3,3.0,2
STUDENT202,1,4,5.0,4
STUDENT203,1,3,3.0,2
STUDENT204,1,5,3.0,2
STUDENT205,1,5,3.0,1
STUDENT206,1,2,2.0,3
STUDENT207,1,2,6.0,2
STUDENT208,1,5,2.0,1
STUDENT209,1,4,3.0,3
STUDENT210,1,3,6.0,2
STUDENT211,1,3,3.0,1
STUDENT212,1,4,4.0,1
STUDENT213,2,3,2.0,3
STUDENT214,1,3,4.0,4
STUDENT215,2,4,2.0,1
STUDENT216,1,4,2.0,2
STUDENT217,1,3,4.0,4
STUDENT218,1,3,5.0,0
STUDENT219,2,3,2.0,1
STUDENT220,1,3,6.0,1
STUDENT221,1,6,6.0,2
STUDENT222,1,2,6.0,1
STUDENT223,1,4,6.0,0
STUDENT224,1,3,2.0,5
STUDENT225,2,4,3.0,3
STUDENT226,1,2,3.0,4
STUDENT227,1,5,4.0,1
STUDENT228,1,3,5.0,4
STUDENT229,2,2,2.0,3
STUDENT230,2,3,6.0,2
STUDENT231,1,4,4.0,3
STUDENT232,1,3,3.0,4
STUDENT233,2,5,3.0,3
STUDENT234,2,3,3.0,2
STUDENT235,2,4,4.0,3
STUDENT236,2,5,3.0,1
STUDENT237,2,3,6.0,2
STUDENT238,2,5,5.0,3
STUDENT239,1,5,5.0,3
STUDENT240,1,2,6.0,3
STUDENT241,2,2,4.0,0
STUDENT242,2,4,3.0,3
STUDENT243,2,3,3.0,3
STUDENT244,2,4,3.0,0
STUDENT245,2,2,2.0,3
STUDENT246,1,4,4.0,0
STUDENT247,2,4,5.0,5
STUDENT248,2,4,5.0,3
STUDENT249,2,2,2.0,1
STUDENT250,2,2,4.0,0
STUDENT251,2,4,4.0,4
STUDENT252,2,5,2.0,1
STUDENT253,2,4,6.0,2
STUDENT254,2,2,2.0,1
STUDENT255,2,4,5.0,1
STUDENT256,2,5,4.0,3
STUDENT257,2,4,4.0,1
STUDENT258,1,2,3.0,3
STUDENT259,2,6,2.0,3
STUDENT260,2,5,3.0,4
STUDENT261,1,2,2.0,0
STUDENT262,1,5,2.0,5
STUDENT263,2,3,3.0,1
STUDENT264,2,3,3.0,3
STUDENT265,1,4,3.0,2
STUDENT266,1,2,6.0,0
STUDENT267,2,5,5.0,5
STUDENT268,2,3,2.0,2
STUDENT269,1,3,3.0,3
STUDENT270,2,3,5.0,2
STUDENT271,1,4,3.0,0
STUDENT272,1,2,3.0,2
STUDENT273,1,2,5.0,4
STUDENT274,1,3,4.0,3
STUDENT275,2,6,6.0,4
STUDENT276,1,3,6.0,2
STUDENT277,1,3,2.0,3
STUDENT278,1,2,3.0,2
STUDENT279,2,2,3.0,2
STUDENT280,1,4,3.0,1
STUDENT281,2,2,3.0,2
STUDENT282,2,5,2.0,1
STUDENT283,2,2,3.0,2
STUDENT284,1,5,6.0,3
STUDENT285,1,4,5.0,2
STUDENT286,1,4,4.0,3
STUDENT287,2,3,3.0,3
STUDENT288,1,6,6.0,5
STUDENT289,1,3,2.0,3
STUDENT290,2,2,2.0,4
STUDENT291,2,3,3.0,4
STUDENT292,2,4,3.0,3
STUDENT293,1,2,4.0,4
STUDENT294,1,6,2.0,3
STUDENT295,1,3,2.0,5
STUDENT296,2,5,2.0,4
STUDENT297,2,5,4.0,3
STUDENT298,1,3,4.0,0
STUDENT299,1,3,5.0,1
STUDENT300,1,3,4.0,4
STUDENT301,2,3,3.0,4
STUDENT302,1,5,4.0,3
STUDENT303,2,3,3.0,2
STUDENT304,1,4,5.0,4
STUDENT305,1,4,3.0,5
STUDENT306,2,4,4.0,3
STUDENT307,1,6,2.0,3
STUDENT308,2,3,2.0,5
STUDENT309,2,2,3.0,1
STUDENT310,2,2,5.0,3
STUDENT311,1,5,6.0,2
STUDENT312,1,2,2.0,0
STUDENT313,1,5,6.0,3
STUDENT314,2,2,3.0,3
STUDENT315,1,4,2.0,3
STUDENT316,1,5,6.0,3
STUDENT317,1,4,4.0,3
STUDENT318,1,3,2.0,0
STUDENT319,1,5,3.0,2
STUDENT320,1,2,6.0,2
STUDENT321,1,3,3.0,3
STUDENT322,1,2,2.0,3
STUDENT323,1,4,4.0,2
STUDENT324,1,2,2.0,3
STUDENT325,1,2,2.0,4
STUDENT326,1,6,6.0,4
STUDENT327,2,3,5.0,3
STUDENT328,2,2,4.0,4
STUDENT329,2,3,2.0,2
STUDENT330,1,2,3.0,2
STUDENT331,1,3,3.0,4
STUDENT332,2,5,4.0,1
STUDENT333,1,4,6.0,4
STUDENT334,1,2,2.0,0
STUDENT335,1,4,3.0,0
STUDENT336,1,3,6.0,0
STUDENT337,1,5,2.0,4
STUDENT338,1,6,2.0,3
STUDENT339,1,3,4.0,0
STUDENT340,1,2,2.0,5
STUDENT341,1,4,4.0,2
STUDENT342,1,2,2.0,3
STUDENT343,2,2,3.0,0
STUDENT344,2,4,2.0,4
STUDENT345,1,6,6.0,0
STUDENT346,1,3,6.0,2
STUDENT347,1,2,3.0,4
STUDENT348,2,2,3.0,4
STUDENT349,2,5,3.0,2
STUDENT350,1,4,3.0,4
STUDENT351,2,3,4.0,3
STUDENT352,2,2,5.0,1
STUDENT353,2,3,4.0,3
STUDENT354,2,2,6.0,1
STUDENT355,2,4,3.0,1
STUDENT356,2,5,2.0,3
STUDENT357,1,2,2.0,2
STUDENT358,1,2,3.0,3
STUDENT359,1,5,2.0,3
STUDENT360,2,2,4.0,2
STUDENT361,1,2,6.0,4
STUDENT362,1,4,6.0,3
STUDENT363,2,3,6.0,3
STUDENT364,1,2,2.0,2
STUDENT365,1,6,6.0,4
STUDENT366,1,2,4.0,3
STUDENT367,2,3,6.0,2
STUDENT368,2,2,3.0,3
STUDENT369,1,2,5.0,0
STUDENT370,1,2,6.0,2
STUDENT371,1,3,3.0,3
STUDENT372,1,2,2.0,2
STUDENT373,2,2,6.0,3
STUDENT374,1,6,4.0,3
STUDENT375,1,4,4.0,0
STUDENT376,1,4,5.0,5
STUDENT377,1,3,3.0,2
STUDENT378,1,3,5.0,4
STUDENT379,1,2,3.0,2
STUDENT380,1,4,5.0,4
STUDENT381,1,4,6.0,2
STUDENT382,2,3,3.0,4
STUDENT383,2,5,3.0,1
STUDENT384,2,2,4.0,2
STUDENT385,2,2,5.0,0
STUDENT386,2,3,4.0,0
STUDENT387,1,4,6.0,2
STUDENT388,1,6,3.0,1
STUDENT389,1,4,2.0,0
STUDENT390,1,2,3.0,1
STUDENT391,1,4,3.0,0
STUDENT392,2,2,2.0,2
STUDENT393,2,2,2.0,4
STUDENT394,2,3,5.0,1
STUDENT395,2,5,2.0,2
STUDENT396,2,6,5.0,2
